"","BCH_309","BCH_313","BCH_314","BCH_317","BPFC_384","BPFC_385","BPFC_386","BPFC_387","gene"
"ENSMUSG00000000184",974.238446041438,1319.41576543141,1257.41886324869,1127.05664905469,1147.59229249258,1231.20262991432,1459.95620597731,1270.69999442028,"Ccnd2"
"ENSMUSG00000000194",981.051302307462,1030.82372895446,1047.6841669397,1157.9651565704,988.794324424418,940.160243931821,887.598206198084,977.46153416945,"Gpr107"
"ENSMUSG00000000197",1496.55742643661,1418.83041344855,1486.93985166229,1270.56043394902,1502.11798864475,1562.12545945711,1488.52484968402,1345.56938852688,"Nalcn"
"ENSMUSG00000000202",418.990660360479,371.598441617478,465.967179063833,572.9112643089,407.15060417476,430.199678405626,472.86030962828,489.77061978065,"Btbd17"
"ENSMUSG00000000214",334.965433079515,558.845448562389,317.569988279172,338.889707404301,570.564792244902,235.888581058706,482.711566078869,422.180194545528,"Th"
"ENSMUSG00000000223",1300.12007076625,1400.49178905704,1135.73316680526,1088.42101466007,1284.23240455123,1344.90432006492,1457.00082904214,900.512434671004,"Drp2"
"ENSMUSG00000000247",1209.28198721927,1041.44082728639,1256.42954864346,1234.13255009123,1150.36202449377,1313.50907726215,1298.39560018765,1187.51177874629,"Lhx2"
"ENSMUSG00000000253",748.278713218307,713.275969754068,790.462369579622,879.788588929081,781.987668335651,811.185192417708,765.442626210778,739.335266802637,"Gmpr"
"ENSMUSG00000000263",63.5866584828911,84.9367866554235,30.6687527621631,91.6216472786872,38.7762480166439,38.1834034087833,58.1224130584761,39.514402445148,"Glra1"
"ENSMUSG00000000266",425.803516626503,443.02255766863,446.180886959211,357.655586967405,354.525696152172,442.927479541887,418.67839915004,466.893860470301,"Mid2"
"ENSMUSG00000000275",140.79902949783,165.047619523607,168.183482889281,109.283651573374,108.942792046761,100.973889014338,126.096082567541,92.5468899373202,"Trim25"
"ENSMUSG00000000276",1543.11194425445,1358.02339572933,1312.82048114163,1110.49852002843,1278.69294054885,1367.81436211019,1316.12786179871,1169.83428291556,"Dgke"
"ENSMUSG00000000278",380.384474853009,321.408522230182,330.431078147176,317.91607730436,300.977544129188,394.561835224094,310.314578193559,322.354335736733,"Scpep1"
"ENSMUSG00000000282",1103.6827150959,952.643277601171,1046.69485233447,1118.22564690735,928.78346439866,1100.53053824871,919.122226839969,838.121272915507,"Mnt"
"ENSMUSG00000000290",94.2445116799993,105.205792561831,104.867348154493,91.6216472786872,114.482256049139,118.792810605104,108.363820956481,123.742470815069,"Itgb2"
"ENSMUSG00000000295",139.663553453493,124.509607710791,189.948404204365,161.165789189016,142.179576061027,135.763212120119,173.382113530369,151.818493605042,"Hddc2"
"ENSMUSG00000000296",447.377561468912,400.554164340918,453.106089195829,442.653982635585,472.700928202897,364.863632572819,395.035383668626,448.176511943652,"Tpd52l1"
"ENSMUSG00000000301",37.4707094631322,39.5728210553678,46.4977864458601,57.4015139577317,45.2389560194178,41.5774837117863,35.464523222121,37.4346970532981,"Pemt"
"ENSMUSG00000000303",44.2835657291563,30.8861042383358,46.4977864458601,60.7131397629855,59.0876160253621,60.2449253783026,43.3455283825923,66.5505725391966,"Cdh1"
"ENSMUSG00000000305",592.718495144092,681.424674758284,658.88352708389,630.312778266631,606.571308260357,616.025574995038,662.989559124651,572.958835454646,"Cdh4"
"ENSMUSG00000000308",3371.22837563756,3229.52827442099,3859.31627500639,4299.59417048779,3495.40178550032,3727.548692773,3753.32870767447,4360.1023540133,"Ckmt1"
"ENSMUSG00000000317",19.3030927537348,64.6677807490156,19.7862921046213,24.2852559051942,40.6227360174364,56.8508450752996,31.5240206418853,46.7933713166226,"Bcl6b"
"ENSMUSG00000000318",3.40642813301202,5.79114454468797,12.8610898680039,24.2852559051942,11.0789280047554,11.0307609847596,3.94050258023567,23.9166120062738,"Clec10a"
"ENSMUSG00000000320",7.94833231036138,10.6170983319279,11.8717752627728,12.1426279525971,30.4670520130773,9.33372083325815,19.7025129011783,19.757201222574,"Alox12"
"ENSMUSG00000000326",1271.73316965782,1093.56112818858,1213.88902061852,1362.18208122771,1285.15564855163,1227.80854961132,1223.52605116317,1357.00776818206,"Comt"
"ENSMUSG00000000339",889.077742716138,731.61459414558,895.329717734116,758.36230940311,942.632124404604,763.668068175667,937.839614096088,855.798768746231,"Rtca"
"ENSMUSG00000000340",316.797816370118,381.250349191958,308.666156832093,273.761066567644,300.977544129188,286.79978560375,309.3294525485,302.597134514159,"Dbt"
"ENSMUSG00000000346",2085.86949344769,1916.86884429172,2032.05219914461,1851.19882513685,2050.52492488014,2118.7546291496,2080.58536236443,2209.68697884051,"Dazap2"
"ENSMUSG00000000355",448.51303751325,425.649124034566,408.586931960431,338.889707404301,471.7776842025,404.744076133103,443.306540276512,501.208999435824,"Mcts1"
"ENSMUSG00000000365",12.4902364877107,2.89557227234398,20.7756067098524,22.0775053683584,21.2346120091145,28.8496825755252,13.7917590308248,9.35867426332452,"Rnf17"
"ENSMUSG00000000374",1777.02000938794,1746.99527098087,1565.09570547555,1524.45174568514,1492.88554864079,1670.73602915321,1530.88525242156,1425.6380461131,"Trappc10"
"ENSMUSG00000000378",981.051302307462,975.807855779923,999.207751283378,1065.23963402329,909.395340390338,1036.04301249165,1064.92082230869,1182.31251526666,"Ccm2"
"ENSMUSG00000000384",637.002060873248,639.92147218802,644.043808005425,779.33593950305,681.354072292456,656.754538631073,601.911769130998,572.958835454646,"Tbrg4"
"ENSMUSG00000000392",45.4190417734936,42.4683933277118,38.5832696040116,37.5317591262092,42.469224018229,50.0626844692937,66.0034182189474,45.7535186206976,"Fap"
"ENSMUSG00000000399",2033.63759540818,2032.69173518548,2384.24819860687,2462.74572384038,2205.62991694672,2230.7592791487,2182.0533038055,2683.85980818229,"Ndufa9"
"ENSMUSG00000000402",43.1480896848189,50.1899193872957,64.3054493400194,46.3627612735526,41.5459800178327,39.8804435602848,65.0182925738885,30.1557281818234,"Egfl6"
"ENSMUSG00000000409",47.6899938621683,27.0253412085439,38.5832696040116,28.7007569788659,62.7805920269472,53.4567647722967,38.4199001572977,24.9564647021987,"Lck"
"ENSMUSG00000000416",1971.18641296962,2414.90727513488,1880.68706454426,1576.33388330079,2184.3953049376,2246.03264051221,2294.35762734222,1509.86611448302,"Cttnbp2"
"ENSMUSG00000000420",850.471557208668,793.386802622252,887.415200892267,752.84293306102,884.467752379638,756.03138749391,904.345342164085,983.700650344999,"Galnt1"
"ENSMUSG00000000439",509.828743907466,514.446673719781,491.68935879984,437.134606293496,468.084708200915,510.809085601946,505.369455915224,552.161781536147,"Mkrn2"
"ENSMUSG00000000440",78.3478470592765,44.3987748426078,77.1665392080232,54.089888152478,77.5524960332877,69.5786462115607,61.0777899936528,56.1520455799471,"Pparg"
"ENSMUSG00000000441",652.898725493971,721.9626865711,632.172032742652,745.115806182095,751.520616322574,739.060985978895,684.662323315947,467.933713166226,"Raf1"
"ENSMUSG00000000486",62.4511824385537,64.6677807490156,31.6580673673941,39.739509663045,42.469224018229,53.4567647722967,51.2265335430637,41.5941078369979,"Septin1"
"ENSMUSG00000000489",517.777076217827,586.835980528381,534.229886824776,574.015139577317,565.948572242921,562.568810222741,547.729858652758,451.296070031427,"Pdgfb"
"ENSMUSG00000000530",193.030927537348,225.854637242831,196.873606440982,288.111445057077,204.960168087975,227.403380301199,225.593772718492,206.930686489064,"Acvrl1"
"ENSMUSG00000000531",981.051302307462,947.817323813931,1056.58799838678,1099.45976734425,1047.88194044978,965.615846204343,1047.18856069763,835.001714827732,"Tamalin"
"ENSMUSG00000000532",2282.30684911805,2104.11585123663,2184.4066483502,2060.93512613625,1970.20269684567,2117.0575889981,1945.62314899136,2028.75260974957,"Acvr1b"
"ENSMUSG00000000538",5259.52503737056,5308.54916596397,5413.5295198244,5829.56529251503,5252.33511825445,5618.89994162141,5258.6006933245,5503.94031953074,"Tom1l2"
"ENSMUSG00000000552",1839.47119182649,1957.40685610453,1852.98625559779,2407.55196041948,1768.93550475928,1836.1974439246,1774.21128675111,1976.75997495332,"Zfp385a"
"ENSMUSG00000000555",130.579745098794,150.569758161887,141.471988548043,124.737905331225,127.407672054687,98.4283287870859,104.423318376245,109.184533072119,"Itga5"
"ENSMUSG00000000560",1373.92601364818,1547.20078418914,1473.08944718906,1552.04862739559,1690.45976472559,1440.78708862476,1582.11178596462,1931.00645633263,"Gabra2"
"ENSMUSG00000000561",574.550878434694,560.775830077285,646.022437215887,479.081866493376,566.871816243317,626.207815904047,627.52503590253,572.958835454646,"Wdr77"
"ENSMUSG00000000562",17.0321406650601,15.4430521191679,30.6687527621631,5.51937634208959,16.6183920071331,16.9704015150148,14.7768846758837,22.8767593103488,"Adora3"
"ENSMUSG00000000563",3541.54978228817,3259.44918790188,3429.95373633611,3344.74206330629,3873.9318256628,3480.62935072954,3694.22116897094,4647.10169808859,"Atp5pb"
"ENSMUSG00000000567",705.130623533488,738.370929447716,705.381313529751,785.959191113558,705.35841630276,645.723777646314,806.817903303253,785.088785423335,"Sox9"
"ENSMUSG00000000568",3250.86791493781,3289.37010138277,3206.36863555389,3318.24905686426,3149.18528535172,2960.48654429433,3042.06799194193,3262.01790711656,"Hnrnpd"
"ENSMUSG00000000579",43.1480896848189,38.6076302979198,28.6901235517009,27.596881710448,44.3157120190216,27.1526424240237,27.5835180616497,27.0361700940486,"Dynlt1c"
"ENSMUSG00000000581",799.375135213488,776.013368988188,839.928099841176,720.8305502769,871.54233637409,794.214790902693,906.315593454203,1054.4106336679,"C1d"
"ENSMUSG00000000594",1073.02486189879,1068.46616849493,1255.44023403822,1124.84889851786,1103.27658047356,1064.04417499143,1138.80524568811,1235.34500275884,"Gm2a"
"ENSMUSG00000000600",727.840144420235,897.627404426635,740.007324712838,736.284804034751,846.614748363391,824.76151362972,857.059311201257,745.574382978187,"Krit1"
"ENSMUSG00000000605",3361.00909123853,3551.90198740862,4026.51044329044,3724.47515564206,3821.30691764021,3614.69552269816,3822.2875028286,4343.4647108785,"Clcn4"
"ENSMUSG00000000627",1254.70102899276,958.434422145859,1095.17126799079,1172.31553505983,1019.2613764375,1038.58857271891,1000.88765537986,1039.85269592495,"Sema4f"
"ENSMUSG00000000628",106.73474816771,79.1456421107356,95.9635167074135,96.0371483523589,84.0152040360617,108.610569696095,98.5125645058916,69.6701306269714,"Hk2"
"ENSMUSG00000000631",4611.16821605394,4423.46924138416,4351.00563380623,5320.67879377436,3901.62914567469,4251.93409958696,4062.65816022297,4047.10669253989,"Myo18a"
"ENSMUSG00000000632",4280.74468715177,4186.9975058094,3794.02151106114,4216.80352535645,4250.61537782448,3907.43494883216,3895.18680056296,3474.14785708525,"Sez6"
"ENSMUSG00000000682",21.5740448424095,12.5474798468239,10.8824606575417,12.1426279525971,21.2346120091145,14.4248412877626,19.7025129011783,31.1955808777484,"Cd52"
"ENSMUSG00000000686",20.4385687980721,12.5474798468239,15.8290336836971,14.3503784894329,11.0789280047554,8.48520075750741,9.85125645058917,2.07970539184989,"Abhd15"
"ENSMUSG00000000693",118.089508611083,87.8323589277675,80.1344830237164,117.010778452299,78.475740033684,117.944290529353,96.5423132157738,77.988952194371,"Loxl3"
"ENSMUSG00000000708",341.77828934554,417.927597974982,356.153257883184,390.771845019943,336.060816144247,339.408030300296,362.526237381681,363.948443573731,"Kat2b"
"ENSMUSG00000000711",2494.64086940914,2331.90086999436,2424.81009742134,2243.07454542521,2434.594429045,2574.40990982775,2330.8072762094,2463.4110366462,"Rab5b"
"ENSMUSG00000000732",106.73474816771,91.6931219575595,129.60021328527,84.9983956681797,99.7103520427985,105.216489393092,61.0777899936528,122.702618119144,"Icosl"
"ENSMUSG00000000738",1162.72746940144,1075.22250379707,1214.87833522375,1287.11856297529,1149.43878049337,1185.38254582378,1240.27318712918,1018.01578931052,"Spg7"
"ENSMUSG00000000740",5277.69265407996,4835.60569481445,6149.57958611631,7886.08491757761,6399.92741074703,5941.33757040669,6301.84875144189,7036.68319332411,"Rpl13"
"ENSMUSG00000000743",1970.05093692529,1785.60290127879,2186.38527756066,2172.42652824646,2069.91304888846,2013.53813975651,2082.55561365455,2201.36815727311,"Chmp1a"
"ENSMUSG00000000751",1157.05008917975,933.339462452211,1182.23095325112,1114.9140211021,1167.9036605013,1114.95537953647,1001.87278102492,1323.73248191246,"Rpa1"
"ENSMUSG00000000753",232.772589089155,221.993874213039,233.478246834532,205.320799925733,251.122368107789,175.643655680403,167.471359660016,328.593451912283,"Serpinf1"
"ENSMUSG00000000759",641.543965050597,705.554443694484,601.503279980489,574.015139577317,713.667612306326,739.909506054646,689.587951541242,596.875447460919,"Tubgcp3"
"ENSMUSG00000000766",10.2192843990361,8.68671681703195,8.9038314470796,18.7658795631046,29.543808012681,11.8792810605104,9.85125645058917,15.5977904388742,"Oprm1"
"ENSMUSG00000000776",398.552091562407,428.54469630691,413.533504986586,400.706722435704,365.604624156928,429.351158329875,406.856891409332,402.422993322954,"Polr3d"
"ENSMUSG00000000782",93.1090356356619,145.743804374647,73.209280787099,113.699152647046,93.2476440400245,88.246087878077,86.6910567651847,80.0686575862209,"Tcf7"
"ENSMUSG00000000787",3735.71618586985,3662.89892451514,3830.62615145469,3303.89867837483,3626.5024335566,3666.45524731895,3530.69031189116,4118.85652855871,"Ddx3x"
"ENSMUSG00000000791",10.2192843990361,14.4778613617199,16.8183482889281,13.246503221015,26.7740760114922,6.78816060600593,16.7471359660016,9.35867426332452,"Il12rb1"
"ENSMUSG00000000792",406.500423872768,388.971875251542,478.828268931836,421.680352535645,395.148432169609,399.652955678599,383.213875927919,427.379458025153,"Slc5a5"
"ENSMUSG00000000794",431.480896848189,446.883320698422,377.918179198268,298.046322472838,346.216500148606,357.226951891062,336.912970610149,299.477576426385,"Kcnn3"
"ENSMUSG00000000804",1800.86500631902,1982.50181579818,1925.20622177966,1875.48408104204,1681.22732472163,1870.98676703038,1939.71239512101,2015.23452470255,"Usp32"
"ENSMUSG00000000805",572.27992634602,424.683933277118,553.026864324166,650.182533098154,529.942056227466,532.870607571465,564.476994618759,457.535186206976,"Car4"
"ENSMUSG00000000811",128.308793010119,103.275411046935,122.675011048652,161.165789189016,102.480084043987,114.55021022635,107.378695311422,138.300408558018,"Txnrd3"
"ENSMUSG00000000823",1557.87313283083,1225.79226195895,1346.45717771948,1079.59001251272,1350.70597257976,1265.14343294435,1273.76745906118,757.012762633361,"Zfp512b"
"ENSMUSG00000000826",6241.71181572236,6470.63883793136,6124.84672098554,6477.54007507634,5969.69570656236,6684.64115676434,6217.12794596682,6220.39882702303,"Dnajc5"
"ENSMUSG00000000827",881.129410405776,859.984964886163,813.216605499937,842.256829802871,905.702364388753,819.670393175216,954.58675006209,957.704332946876,"Tpd52l2"
"ENSMUSG00000000838",908.380835469872,998.007243201227,1018.00472878277,724.142176082154,1110.66253247673,1013.98149052214,986.110770703975,1077.28739297824,"Fmr1"
"ENSMUSG00000000861",1740.68477596914,1443.9253731422,1610.60417731618,1887.62670899464,1706.15491273233,1643.58338672918,1756.47902514005,1815.58280708496,"Bcl11a"
"ENSMUSG00000000869",203.250211936384,204.620440578975,230.510303018839,239.540933246688,243.736416104619,156.976214013887,217.712767558021,281.80008059566,"Il4"
"ENSMUSG00000000876",307.714008015419,257.705932238615,305.6982130164,357.655586967405,289.898616124433,324.983189012534,290.61206529238,309.876103385634,"Pxmp4"
"ENSMUSG00000000881",3112.33983752865,3480.47787135747,3444.79345541457,3289.5482998854,3272.89998140482,3512.87311360807,3559.25895559787,3262.01790711656,"Dlg3"
"ENSMUSG00000000884",79.4833231036138,83.0064051405275,76.1772246027922,109.283651573374,73.8595200317026,67.0330859843085,80.7803028948312,97.746153416945,"Gnb1l"
"ENSMUSG00000000901",54.5028501281923,44.3987748426078,68.2627077609436,41.9472601998809,48.0086880206067,47.5171242420415,46.3009053177691,46.7933713166226,"Mmp11"
"ENSMUSG00000000902",1313.7457832983,1140.85547530353,1254.45091943299,1468.15410699583,1359.93841258372,1217.62630870231,1305.29147970306,1314.37380764913,"Smarcb1"
"ENSMUSG00000000915",2024.55378705348,1936.17265944068,1905.41992967503,2128.27151750975,1866.79936880128,1971.11213596897,1757.46415078511,1715.75694827616,"Hip1r"
"ENSMUSG00000000916",248.669253709878,247.088833906687,245.350022097305,226.294430025673,267.740760114922,218.06965946794,256.132667715318,162.217020564292,"Nsun5"
"ENSMUSG00000000934",267.972346463612,224.889446485383,308.666156832093,268.241690225554,266.817516114526,300.376106815762,349.719603995915,341.071684263382,"Top1mt"
"ENSMUSG00000000948",124.902364877107,125.474798468239,158.290336836971,97.1410236207768,104.32657204478,152.733613635133,122.155579987306,162.217020564292,"Gm38393"
"ENSMUSG00000000957",371.30066649831,354.225007983414,399.683100513351,468.043113809197,352.67920815138,363.166592421317,324.106337224384,412.821520282204,"Mmp14"
"ENSMUSG00000000958",36.3352334187949,73.3544975660476,55.4016178929397,40.843384931463,41.5459800178327,57.6993651510504,36.4496488671799,48.8730767084725,"Slc7a7"
"ENSMUSG00000000959",952.664401199029,930.443890179867,1050.65211075539,1162.38065764407,985.101348422833,1054.71045415817,904.345342164085,986.820208432774,"Oxa1l"
"ENSMUSG00000000976",409.90685200578,366.772487830238,360.110516304108,353.240085893734,370.220844158909,358.923992042563,337.898096255208,318.194924953034,"Heatr6"
"ENSMUSG00000000983",7.94833231036138,19.3038151489599,12.8610898680039,16.5581290262688,15.6951480067368,7.63668068175667,10.8363820956481,8.31882156739957,"Wfdc18"
"ENSMUSG00000001016",1388.68720222457,1422.69117647834,1638.30498626265,1489.12773709577,1594.44238868438,1466.24269089728,1576.20103209427,1517.1450833545,"Ilf2"
"ENSMUSG00000001017",2944.28938296672,3174.51240124645,3071.82184924246,3111.82438167011,3207.34965737668,3220.13368747406,3247.95925175925,3523.02093379372,"Chtop"
"ENSMUSG00000001018",690.369434957103,633.165136885885,631.182718137421,611.546898703527,665.65892428572,674.573460221839,603.882020421116,607.273974420169,"Snapin"
"ENSMUSG00000001021",14.7611885763854,16.4082428766159,16.8183482889281,20.9736300999404,20.3113680087182,12.7278011362611,12.8066333857659,15.5977904388742,"S100a3"
"ENSMUSG00000001023",55.6383261725297,79.1456421107356,68.2627077609436,82.7906451313439,106.173060045572,67.8816060600593,80.7803028948312,111.264238463969,"S100a5"
"ENSMUSG00000001025",185.082595226987,121.614035438447,189.948404204365,262.722313883464,169.876896072916,199.402217801424,169.441610950134,245.405236238287,"S100a6"
"ENSMUSG00000001029",14.7611885763854,16.4082428766159,23.7435505255456,26.49300644203,23.0811000099071,22.0615219695193,19.7025129011783,20.7970539184989,"Icam2"
"ENSMUSG00000001034",524.589932483851,486.456141753789,440.244999327825,479.081866493376,493.012296211615,507.415005298943,539.848853492286,354.589769310407,"Mapk7"
"ENSMUSG00000001036",2156.26900819661,2247.92927409638,2019.19110927661,2219.89316478843,2224.09479695464,2159.48359278564,2186.97893203079,2042.2706947966,"Epn2"
"ENSMUSG00000001039",269.10782250795,208.481203608767,200.830864861907,132.46503221015,240.96668410343,212.978539013436,212.787139332726,222.528476927939,"B9d1"
"ENSMUSG00000001052",1092.32795465252,1052.05792561831,986.346661415374,1072.96676090222,1000.79649642957,1072.52937574894,998.917404089741,878.67552805658,"Sec24b"
"ENSMUSG00000001053",266.836870419275,337.816765106798,379.89680840873,428.303604146152,348.062988149398,369.106232951572,321.150960289207,331.713010000058,"N4bp3"
"ENSMUSG00000001054",813.000847745536,720.032305056204,906.212178391657,1026.60399962866,882.621264378846,885.854959083773,898.434588293732,892.193613103604,"Rmnd5b"
"ENSMUSG00000001056",774.394662238066,623.513229311405,845.863987472562,943.81335449732,788.450376338425,791.669230675441,833.416295719843,844.360389091057,"Nhp2"
"ENSMUSG00000001062",1400.04196266794,1152.43776439291,1216.85696443421,1101.66751788108,1148.51553649298,1223.56594923257,1322.03861566907,869.316853793255,"Vps9d1"
"ENSMUSG00000001065",506.422315774454,579.114454468797,508.507707088768,489.016743909138,455.159292195367,524.385406813958,434.440409470982,383.705644796305,"Zfp276"
"ENSMUSG00000001076",12.4902364877107,31.8512949957838,2.9679438156932,35.3240085893734,11.0789280047554,11.8792810605104,8.86613080553025,12.4782323510994,"C1ql4"
"ENSMUSG00000001082",434.887324981201,342.642718894038,345.270797225642,391.875720288361,399.76465217159,422.562997723869,404.886640119215,262.042879373087,"Mfsd10"
"ENSMUSG00000001089",1225.17865183999,1670.74520114248,1334.58540245671,1575.23000803237,1280.53942854964,1366.96584203444,1523.98937290614,1455.79377429493,"Luzp1"
"ENSMUSG00000001098",680.150150558067,664.05124112422,756.825673001766,696.545294371706,632.422140271453,689.846821585352,662.989559124651,663.426020000116,"Kctd10"
"ENSMUSG00000001100",1716.83977903806,1566.5045993381,1774.83040178453,1850.09494986843,1748.62413675056,1725.04131400126,1862.87259480641,1902.93043354265,"Poldip2"
"ENSMUSG00000001103",30.6578531971082,55.9810639319837,35.6153257883184,38.6356343946271,42.469224018229,32.2437628785282,50.2414078980047,33.2752862695983,"Sebox"
"ENSMUSG00000001105",1159.32104126842,1071.36174076727,980.410773783987,1077.38226197589,1160.51770849813,1125.98614052123,1268.84183083588,1166.71472482779,"Ift20"
"ENSMUSG00000001119",1923.49641910745,1869.57449717677,1017.01541417754,1141.40702754413,1959.12376884091,1589.27810188114,1536.79600629191,716.458507492288,"Col6a1"
"ENSMUSG00000001120",1504.50575874698,1602.21665736367,1572.02090771217,1560.87962954294,2063.45034088569,1367.81436211019,1613.63580660651,1681.44180931064,"Pcbp3"
"ENSMUSG00000001123",81.7542751922885,75.2848790809436,97.9421459178756,113.699152647046,99.7103520427985,67.8816060600593,66.9885438640063,122.702618119144,"Lgals9"
"ENSMUSG00000001127",3183.8748283219,3042.28126747608,2741.39077109529,2446.18759481411,3288.59512941156,3086.9160355812,2947.49593001628,3063.40604219489,"Araf"
"ENSMUSG00000001128",229.366160956143,360.98134328555,246.339336702536,274.864941836062,256.661832110166,251.161942422219,316.225332063912,216.289360752389,"Cfp"
"ENSMUSG00000001131",30.6578531971082,18.3386243915119,16.8183482889281,6.62325161050751,10.1556840043591,19.515961742267,14.7768846758837,15.5977904388742,"Timp1"
"ENSMUSG00000001134",61.3157063942164,49.2247286298477,56.3909324981708,56.2976386893138,82.1687160352691,74.6697666660652,53.1967848331815,100.86571150472,"Uxt"
"ENSMUSG00000001138",630.189204607224,550.158731745357,585.674246296792,627.001152461378,533.635032229051,543.901368556225,575.313376714407,449.216364639577,"Cnnm3"
"ENSMUSG00000001143",792.562278947464,912.105265788355,787.494425763929,1004.52649426031,763.522788327725,778.092909463429,848.193180395727,833.961862131807,"Lman2l"
"ENSMUSG00000001150",995.812490883848,983.529381839507,902.254919970733,987.968365234037,930.629952399453,945.251364386325,916.166849904792,799.646723166284,"Mcm3ap"
"ENSMUSG00000001151",730.11109650891,597.453078860309,562.920010376477,798.101819066155,561.33235224094,638.935617040308,539.848853492286,548.002370752447,"Pcnt"
"ENSMUSG00000001156",462.138750045298,621.582847796509,535.219201430007,437.134606293496,545.637204234203,540.507288253222,527.04222010652,531.364727617648,"Mxd1"
"ENSMUSG00000001157",610.886111853489,677.563911728492,536.208516035238,534.275629914272,625.036188268283,638.935617040308,625.554784612412,582.31750971797,"Gmcl1"
"ENSMUSG00000001158",708.5370516665,800.143137924388,895.329717734116,853.295582487051,933.399684400641,881.61235870502,895.479211358555,1082.48665645787,"Snrnp27"
"ENSMUSG00000001166",18.1676167093974,21.2341966638559,20.7756067098524,18.7658795631046,30.4670520130773,40.7289636360356,24.6281411264729,21.8369066144239,"Oas1c"
"ENSMUSG00000001173",1063.94105354409,1135.06433075884,986.346661415374,1000.11099318663,1087.58143246682,1054.71045415817,1096.44484295057,910.910961630253,"Ocrl"
"ENSMUSG00000001175",45595.0405603659,45861.0388401415,55619.2671060906,49841.0722443374,48469.3867768044,51739.3601389772,52752.4931672599,57497.614968474,"Calm1"
"ENSMUSG00000001211",4536.22679712768,4423.46924138416,4520.17843130074,4535.82347792923,4044.73196573611,4300.29974390475,4249.83203278417,4570.15259859014,"Agpat3"
"ENSMUSG00000001227",3684.61976387467,3315.43025183386,4029.47838710614,4095.37724583048,3577.57050153559,3608.7558821679,3669.59302784446,3505.34343796299,"Sema6b"
"ENSMUSG00000001228",15.8966646207228,16.4082428766159,30.6687527621631,18.7658795631046,37.8530040162476,29.6982026512759,27.5835180616497,22.8767593103488,"Uhrf1"
"ENSMUSG00000001229",1472.71242950553,1571.33055312534,1276.21584074808,1481.40061021685,1299.92755255797,1372.05696248895,1356.51801324613,1397.56202332313,"Dpp9"
"ENSMUSG00000001240",220.282352601444,164.082428766159,221.606471571759,279.280442909733,238.196952102241,205.341858331679,181.263118690841,194.452454137965,"Ramp2"
"ENSMUSG00000001247",63.5866584828911,82.0412143830795,52.4336740772465,76.1673935208363,81.2454720348728,66.1845659085578,85.7059311201257,55.1121928840222,"Lsr"
"ENSMUSG00000001248",2675.18156045877,2684.19549646287,2313.01754703023,2392.09770666163,2513.07016907868,2554.04542800973,2649.00285956343,1712.63739018839,"Gramd1a"
"ENSMUSG00000001249",47.6899938621683,48.2595378723997,41.5512134197048,33.1162580525375,38.7762480166439,44.1230439390385,30.5388949968264,16.6376431347991,"Hpn"
"ENSMUSG00000001260",522.318980395177,463.291563575037,476.849639721374,330.058705256958,423.768996181894,374.197353406077,397.990760603802,685.26292661454,"Gabrg1"
"ENSMUSG00000001270",27521.6683626485,26626.7174257178,31529.4564687141,35667.3137978513,29378.5473366101,28388.0876543168,29425.7030179098,32230.2343101937,"Ckb"
"ENSMUSG00000001280",315.662340325781,394.76301979623,343.29216801518,312.396700962271,337.907304145039,356.378431815311,324.106337224384,293.238460250835,"Sp1"
"ENSMUSG00000001281",18.1676167093974,26.0601504510959,26.7114943412388,45.2588860051346,28.6205640122848,24.6070821967715,12.8066333857659,25.9963173981237,"Itgb7"
"ENSMUSG00000001285",568.873498213008,636.060709158229,676.69118997805,776.024313697796,586.259940251639,606.69185416178,709.29046444242,739.335266802637,"Myg1"
"ENSMUSG00000001288",257.753062064576,220.063492698143,265.136314201926,165.581290262688,227.118024097485,214.675579164937,238.400406104258,217.329213448314,"Rarg"
"ENSMUSG00000001289",1845.14857204818,1888.87831232573,2528.68813097061,3243.18553861184,2382.8927650228,2337.67280869329,2557.38617457295,2711.93583097226,"Pfdn5"
"ENSMUSG00000001300",886.806790627463,861.915346401059,913.137380628275,846.672330876543,844.768260362598,885.854959083773,890.55358313326,899.472581975079,"Efnb2"
"ENSMUSG00000001305",156.695694118553,183.386243915119,259.20042657054,173.308417141613,219.732072094315,174.795135604653,163.53085707978,192.372748746115,"Rrp15"
"ENSMUSG00000001313",3137.32031050407,3045.17683974842,3682.22896067003,4136.22063076194,3298.75081341592,3339.77501815492,3292.2899057869,3938.9620121637,"Rnd2"
"ENSMUSG00000001323",835.710368632283,860.950155643611,863.671650366721,819.075449166095,847.537992363787,1003.79924961313,929.958608935617,818.364071692933,"Srr"
"ENSMUSG00000001333",20.4385687980721,25.0949596936479,24.7328651307767,11.0387526841792,12.925416005548,13.5763212120119,21.6727641912962,18.717348526649,"Sync"
"ENSMUSG00000001334",1807.67786258505,2051.03035957699,1861.89008704487,2364.50082495118,2067.14331688728,1954.99025452971,2019.50757237078,2290.79548912266,"Fndc5"
"ENSMUSG00000001366",1832.65833556047,1702.59649613826,1692.71728955036,1704.38341443727,1644.29756470578,1661.40230831995,1791.94354836217,1934.1260144204,"Fbxo9"
"ENSMUSG00000001376",1204.74008304192,1109.96937106519,1088.24606575417,958.163732986753,1231.60749652864,1234.59671021733,1059.01006843834,1311.25424956136,"Vps50"
"ENSMUSG00000001380",1610.10503087035,1663.0236750829,1947.96045769997,1904.18483802091,1860.33666079851,1751.34543634953,1842.18495626017,2156.65449134834,"Hars1"
