"","BInt_390","BInt_391","BInt_392","BInt_398","BNPFC_381","BNPFC_382","BNPFC_383","BNPFC_389","gene"
"ENSMUSG00000000131",1533.75812560703,1171.26262840445,1206.22140197169,1294.47386218254,1355.40361956646,1325.44430242812,1409.61113527507,1353.60699718489,"Xpo6"
"ENSMUSG00000000134",635.92491912377,533.546967385974,518.872944061264,607.116942084118,667.261025598895,602.569785476398,645.4322619397,559.724632508459,"Tfe3"
"ENSMUSG00000000142",375.949534254022,157.523390371097,230.170772441811,357.696287533637,388.207339217565,474.942157302578,432.980841551539,529.67230324626,"Axin2"
"ENSMUSG00000000148",393.345656661663,238.825785401341,262.60033144564,350.929060472189,384.410690423261,410.082215115882,405.515638915807,331.827802270116,"Brat1"
"ENSMUSG00000000149",1788.90125425243,1472.33556000082,1450.62954178103,1831.98504020606,2132.76746020017,1935.33698460302,1857.94017829951,1833.19208499415,"Gna12"
"ENSMUSG00000000154",11.5974149384274,17.7848989128658,3.95482426875963,15.4679475690221,15.1865951772153,6.27676859871248,6.46240062017222,12.5218038592497,"Slc22a18"
"ENSMUSG00000000167",16.4296711627722,17.7848989128658,21.356051051302,28.0356549688526,18.9832439715191,24.0609462950645,14.5404013953875,46.3306742792237,"Pih1d2"
"ENSMUSG00000000168",1424.54913493683,1266.53887258051,1551.87304306128,1279.00591461352,1056.41752701504,1351.59750492275,1594.59735302749,1646.61720749133,"Dlat"
"ENSMUSG00000000171",963.551891134345,1143.3149301128,1299.55525471442,1067.28838226253,1176.01196403561,1100.52676097426,959.666492095574,989.222504880722,"Sdhd"
"ENSMUSG00000000184",1151.04343263892,1704.80959579042,1052.77422034381,1121.4261987541,949.162198575953,880.839860019318,1051.75570093303,1207.10189203167,"Ccnd2"
"ENSMUSG00000000194",919.095133870373,778.724502399052,790.964853751926,788.865326020128,904.551575242883,801.334124435627,893.426885738809,954.161454074823,"Gpr107"
"ENSMUSG00000000197",941.323512502359,660.581959620729,1035.37299356127,770.497138281914,645.430295031648,1143.41801306546,1314.29072612752,1399.93767146411,"Nalcn"
"ENSMUSG00000000202",454.232085088407,589.442363969266,343.278746528336,486.273601701133,528.683344606806,486.449566400217,368.356835349816,349.358327673065,"Btbd17"
"ENSMUSG00000000214",481.292719944738,468.759121346248,453.222861199854,428.2687983173,313.223525530065,250.024615848714,240.724423101415,247.931716413143,"Th"
"ENSMUSG00000000223",1124.94924902746,724.099455738107,925.428878889754,807.233513758342,825.771112761079,999.05233529507,1154.34631077826,1085.64039459694,"Drp2"
"ENSMUSG00000000247",1246.72210588095,772.372752787314,836.840815269538,1017.98429938627,879.873358079909,1185.26313705687,1133.3435087627,1053.0837045629,"Lhx2"
"ENSMUSG00000000253",731.603592365796,1612.07405145905,844.750463807057,1070.18862243172,976.687902334656,827.487326930262,599.387657520973,562.228993280309,"Gmpr"
"ENSMUSG00000000263",44.4567572639718,152.441990681707,82.2603447902003,63.8052837222163,123.391085814874,35.5683553927041,14.5404013953875,32.5566900340491,"Glra1"
"ENSMUSG00000000266",307.331495868327,132.116391924146,340.114887113328,229.11897336614,179.391655530855,282.454586942062,403.900038760764,381.915017707114,"Mid2"
"ENSMUSG00000000275",97.6115757317641,80.032045107896,71.1868368376734,79.2732312912384,118.645274821994,101.474425679185,93.7048089924972,111.444054347322,"Trim25"
"ENSMUSG00000000276",1049.56605192768,788.887301777832,1106.55983039894,740.527989866934,764.075569853642,985.45266999786,1130.11230845262,1230.89331936424,"Dgke"
"ENSMUSG00000000278",216.485078850645,172.767589439268,266.555155714399,238.786440596779,235.392225246836,297.100380339057,311.003029845788,314.297276867166,"Scpep1"
"ENSMUSG00000000282",822.450009383478,407.782325073566,529.946452013791,589.715501068968,687.19343176899,838.994736027902,816.685878374264,894.056795550425,"Mnt"
"ENSMUSG00000000290",59.919977181875,27.9476982916462,72.7687665451772,67.6722706144718,39.86481234019,49.1680206899144,87.242408372325,85.1482662428976,"Itgb2"
"ENSMUSG00000000295",158.498004158508,470.029471268596,242.035245248089,228.152226643076,247.731333828324,161.103727366954,117.131011240621,107.687513189547,"Hddc2"
"ENSMUSG00000000296",348.888899397691,351.886928490273,450.059001784846,526.876964069816,373.969906238926,447.742826708157,373.203635814946,430.750052758188,"Tpd52l1"
"ENSMUSG00000000301",39.624501039627,63.5174961173778,44.2940318101079,39.6366156456192,53.1530831202534,48.121892590129,38.7744037210333,43.8263135073738,"Pemt"
"ENSMUSG00000000303",52.1883672229234,34.299447903384,41.9211372488521,19.3349344612777,56.9497319145572,73.228966984979,50.8914048838562,62.6090192962483,"Cdh1"
"ENSMUSG00000000305",575.038490697026,546.250466609449,492.77110388745,457.271200009216,487.86937006804,502.141487896999,511.337449071127,497.115613212211,"Cdh4"
"ENSMUSG00000000308",3449.26449293729,4371.27408279794,4999.68884056593,3796.41438147187,4598.69085210049,3796.39887412127,3170.61530427199,3615.04477416537,"Ckmt1"
"ENSMUSG00000000317",22.2283786319859,13.9738491458231,16.6102619287905,21.2684279074054,29.4240281558546,31.3838429935624,39.5822037985548,17.5305254029495,"Bcl6b"
"ENSMUSG00000000318",18.3625736525101,19.0552488352133,7.11868368376734,14.5012008459582,16.1357573757912,5.23064049892707,8.8858008527368,3.7565411577749,"Clec10a"
"ENSMUSG00000000320",20.295476142248,3.81104976704267,9.49157824502312,26.1021615227248,8.54245978718358,7.3228966984979,18.5794017829951,7.51308231554979,"Alox12"
"ENSMUSG00000000326",1241.8898496566,1518.06815720533,1276.61727395561,1291.57362201335,1491.13381396282,1220.83149244958,1185.04271372408,1255.93692708274,"Comt"
"ENSMUSG00000000339",822.450009383478,1209.37312607487,973.677734968621,999.616111648055,1051.67171602216,802.380252535412,837.688680389824,731.27334538018,"Rtca"
"ENSMUSG00000000340",276.40505603252,387.456726316005,318.758836062026,312.259191549634,197.425737303798,261.532024946353,292.423628062793,333.079982656041,"Dbt"
"ENSMUSG00000000346",1597.54390776838,1379.60001566945,2114.2490540789,1628.00148163958,1398.11591850238,1616.26791416846,1651.143358454,1773.08742646975,"Dazap2"
"ENSMUSG00000000355",373.050180519415,534.817317308321,507.799436108737,496.907815654836,475.530261486553,379.744500222105,466.908444807443,381.915017707114,"Mcts1"
"ENSMUSG00000000365",18.3625736525101,5.08139968939022,18.1921916362943,7.73397378451106,12.3391085814874,28.2454586942062,39.5822037985548,13.7739842451746,"Rnf17"
"ENSMUSG00000000374",1237.05759343226,598.334813425699,1108.9327249602,1069.22187570865,1023.19685006488,1327.53655862769,1441.1153382984,1432.49436149816,"Trappc10"
"ENSMUSG00000000378",988.679623500937,1173.80332824914,862.942655443352,1126.25993236942,1211.13096538292,981.268157598718,907.159487056675,1058.0924261066,"Ccm2"
"ENSMUSG00000000384",614.662991736653,550.061516376492,537.065135697558,550.078885423349,627.396213258705,628.722987971034,602.618857831059,594.785683314358,"Tbrg4"
"ENSMUSG00000000392",52.1883672229234,19.0552488352133,39.5482426875963,16.434694292086,27.5257037587026,28.2454586942062,29.8886028682965,27.5479684903492,"Fap"
"ENSMUSG00000000399",2009.25213808255,2514.02249632581,2597.52857972133,2230.28469010838,2341.58314388688,1970.90533999572,2066.35259830007,2111.17613066949,"Ndufa9"
"ENSMUSG00000000402",27.0606348563306,10.1627993787804,25.3108753200616,18.3681877382138,38.9156501416141,34.5222272929187,29.8886028682965,36.313231191824,"Egfl6"
"ENSMUSG00000000409",47.3561109985786,38.1104976704267,33.2205238575809,26.1021615227248,55.0514075174053,24.0609462950645,42.0056040311194,31.3045096481241,"Lck"
"ENSMUSG00000000416",1843.02252396509,1930.93188196829,1660.23522802529,1508.12488797966,1307.94550963766,1644.51337286267,1788.46937163266,1933.36651586815,"Cttnbp2"
"ENSMUSG00000000420",629.159760409687,412.863724762956,679.438809372905,610.983928976374,561.904021556964,662.199087164167,702.786067443729,693.707933802431,"Galnt1"
"ENSMUSG00000000439",426.204998987208,363.320077791401,414.465583366009,458.23794673228,389.156501416141,510.510512695282,536.379251474294,448.280578161138,"Mkrn2"
"ENSMUSG00000000440",102.443831956109,60.9767962726827,71.1868368376734,66.7055238914079,42.7122989359179,66.9521983862665,77.5488074420666,67.6177408399481,"Pparg"
"ENSMUSG00000000441",588.568808125191,410.323024918261,513.336190085,517.209496839177,512.547587231015,642.322653268244,571.11465480772,597.290044086208,"Raf1"
"ENSMUSG00000000486",75.3831970997782,88.9244945643289,63.2771883001541,93.7744321371966,93.9670576590194,56.4909173884123,40.3900038760764,37.565411577749,"Septin1"
"ENSMUSG00000000489",661.052651490363,511.951018706065,453.222861199854,569.413819884627,436.614611344939,458.204107706011,508.914048838562,530.924483632185,"Pdgfb"
"ENSMUSG00000000530",216.485078850645,215.959486799085,243.617174955593,232.019213535332,273.358713189875,172.611136464593,164.791215814392,150.261646310996,"Acvrl1"
"ENSMUSG00000000531",1234.15823969765,978.169440207618,708.704508961726,996.715871478863,998.518632901903,1007.42136009335,891.003485506245,872.769728989701,"Tamalin"
"ENSMUSG00000000532",1705.7864471937,617.390062260912,1306.67393839818,1038.28598057061,1091.53652836235,1663.34367865881,1862.78697876464,1748.04381875125,"Acvr1b"
"ENSMUSG00000000538",4644.76468284018,3933.00335958803,3413.01334393956,3829.28377005604,4525.60536281015,4715.94547383264,4784.59985916001,4719.46787455119,"Tom1l2"
"ENSMUSG00000000552",2150.35401983342,2497.5079473353,1425.31866646097,1807.81637212946,2496.29658225476,2013.79659208692,1541.28254791107,1522.65134928476,"Zfp385a"
"ENSMUSG00000000555",149.799942954687,101.627993787804,107.571220110262,101.508405921708,132.882707800633,134.950524872318,139.749413411224,76.3830035414229,"Itga5"
"ENSMUSG00000000560",1379.12592642799,3362.61624445398,1505.20611668992,1700.50748586937,1334.52205119779,1148.64865356438,1272.28512209641,1204.59753125982,"Gabra2"
"ENSMUSG00000000561",544.11205086122,668.204059154815,551.302503065093,574.247553499946,529.632506805382,486.449566400217,560.61325379994,498.367793598136,"Wdr77"
"ENSMUSG00000000562",18.3625736525101,12.7034992234756,6.32771883001541,4.83373361531941,10.4407841843355,15.6919214967812,15.348201472909,21.2870665607244,"Adora3"
"ENSMUSG00000000563",3256.94069520837,4809.54480600785,4563.86720614861,4067.10346392975,3904.85328494147,3614.3725847586,3303.09451698552,3204.32960758199,"Atp5pb"
"ENSMUSG00000000567",500.621744842117,1253.83537335704,599.55135914396,825.601701496556,703.329189144781,708.228723554725,599.387657520973,528.420122860335,"Sox9"
"ENSMUSG00000000568",2493.4442117619,2596.5952412784,2837.19093040816,2442.96896918243,2203.00546289479,2533.72225768027,2534.06884318503,2610.79610465355,"Hnrnpd"
"ENSMUSG00000000579",24.1612811217238,30.4883981363413,31.6385941500771,32.869388584172,22.7798927658229,35.5683553927041,29.8886028682965,26.2957881044243,"Dynlt1c"
"ENSMUSG00000000581",690.046188836431,1239.86152421121,1102.60500613019,889.406985218772,691.93924276187,652.783934266098,661.588263490131,728.76898460833,"C1d"
"ENSMUSG00000000594",899.766108972994,1147.12597987984,1092.32246303141,1138.82763976925,1150.38458467406,1104.7112733734,975.822493646005,994.231226424422,"Gm2a"
"ENSMUSG00000000600",556.675917044516,576.73886474579,808.366080534469,633.219103606843,495.462667656648,600.477529276827,671.281864420389,737.534247309805,"Krit1"
"ENSMUSG00000000605",3197.02071802649,4725.70171113291,3857.53559174814,3387.48051761584,2994.60673650713,2835.00715041847,3131.84090055096,3234.38193684419,"Clcn4"
"ENSMUSG00000000627",979.981562297117,844.782698361125,817.857658779492,894.240718834091,1145.63877368118,1079.60419897855,901.504886514024,1001.74430873997,"Sema4f"
"ENSMUSG00000000628",57.0206234472681,55.8953965832925,60.9042937388983,68.6390173375357,57.8988941131332,62.7676859871248,55.7382053489854,50.0872154369986,"Hk2"
"ENSMUSG00000000631",4115.149400652,3080.59856169282,3057.87012460495,3535.39276624462,3758.68230636078,3822.5520766159,3591.47914466071,3820.40235745707,"Myo18a"
"ENSMUSG00000000632",4072.62554587776,2602.94699089014,2796.85172286681,3298.53981909397,3200.57493359811,3773.38405592599,3720.72715706415,3522.38342560693,"Sez6"
"ENSMUSG00000000682",15.4632199179032,44.4622472821645,21.356051051302,38.6698689225553,37.0173257444622,17.784177696352,10.5014010077799,18.7827057888745,"Cd52"
"ENSMUSG00000000686",9.66451244868952,2.54069984469511,14.2373673675347,2.90024016919165,6.64413539003167,15.6919214967812,21.8106020930812,16.2783450170245,"Abhd15"
"ENSMUSG00000000693",106.309636935585,71.1395956514631,72.7687665451772,122.776833829113,114.84862602769,116.120219076181,92.0892088374541,62.6090192962483,"Loxl3"
"ENSMUSG00000000708",219.384432585252,294.721181984633,302.939538986988,303.558471042059,270.511226594147,300.238764638414,311.003029845788,321.810359182716,"Kat2b"
"ENSMUSG00000000711",1901.9760499021,1140.77423026811,1523.39830832621,1649.26990954698,1471.20140779273,2016.93497638628,2193.98501054847,2367.87310978411,"Rab5b"
"ENSMUSG00000000732",116.940600629143,105.439043554847,92.5428878889754,86.0404583526855,101.560355247627,83.6902479828331,74.3176071319805,66.3655604540232,"Icosl"
"ENSMUSG00000000738",1332.73626667428,1401.19596434935,1142.94421367153,1346.67818522799,1282.31813027611,1159.10993456224,1068.71950256098,1020.52701452885,"Spg7"
"ENSMUSG00000000740",5286.48830943316,14475.6373651504,6337.21040826043,9070.01775578535,8923.07382881254,7141.91653723502,5353.29111373516,4785.83343500522,"Rpl13"
"ENSMUSG00000000743",2079.80307895798,2167.21696752493,2002.72300969988,2202.24903513952,2247.61608622786,1997.05854249035,1916.10178388106,1816.91373997712,"Chmp1a"
"ENSMUSG00000000751",890.101596524304,1059.47183523786,1045.65553666005,947.411788602605,989.976173114719,994.867822895928,907.967287134197,1008.0052106696,"Rpa1"
"ENSMUSG00000000753",189.424443994314,208.337387264999,207.232791683005,253.287641442737,289.494470565666,216.548516655581,173.677016667128,219.131567536869,"Serpinf1"
"ENSMUSG00000000759",517.051416004889,322.668880276279,478.533736519915,436.969518824875,465.089477302217,532.479202790776,648.663462249786,657.394702610607,"Tubgcp3"
"ENSMUSG00000000776",410.741779069304,337.91307934445,347.233570797096,396.366156456192,369.224095246046,368.237091124466,353.816433954429,339.340884585666,"Polr3d"
"ENSMUSG00000000782",85.0477095484677,39.3808475927742,47.4578912251156,104.408646090899,50.3055965245255,69.0444545858373,96.1282092250617,81.3917250851227,"Tcf7"
"ENSMUSG00000000787",2617.14997110512,2887.505373496,3382.16571464324,2596.68169814959,2191.61551651188,2903.00547690452,3252.20311210167,3251.91246224713,"Ddx3x"
"ENSMUSG00000000791",13.5303174281653,15.2441990681707,5.53675397626348,17.4014410151499,9.49162198575953,7.3228966984979,9.69360093025833,13.7739842451746,"Il12rb1"
"ENSMUSG00000000792",381.748241723236,392.538126005395,351.979359919607,385.731942502489,369.224095246046,461.342492005367,398.245438218113,304.279833779767,"Slc5a5"
"ENSMUSG00000000794",300.566337154244,228.66298602256,274.464804251918,211.71753235099,194.57825070807,277.223946443135,311.003029845788,386.923739250814,"Kcnn3"
"ENSMUSG00000000804",1374.29367020365,976.899090285271,1547.91821879252,1125.29318564636,911.195710632915,1431.10324050645,1728.69216589607,2047.31493098732,"Usp32"
"ENSMUSG00000000805",596.300418084143,571.6574650564,599.55135914396,638.052837222163,828.618599356807,534.571458990346,453.983643567098,455.793660476687,"Car4"
"ENSMUSG00000000811",123.705759343226,96.5465940984143,89.3790284739677,124.710327275241,95.8653820561713,122.396987674893,92.0892088374541,111.444054347322,"Txnrd3"
"ENSMUSG00000000823",1380.09237767286,603.416213115089,898.536073862188,977.380937017585,1110.51977233387,1281.50692223713,1385.37713294942,1043.0662614755,"Zfp512b"
"ENSMUSG00000000826",5127.99030527466,5858.85384186693,4927.7110388745,4388.06337598696,4779.9808320285,4936.67850288737,5438.11012187492,5584.72452122534,"Dnajc5"
"ENSMUSG00000000827",720.972628672238,1081.06778391777,907.23668725346,891.3404786649,897.907439852852,814.933789732837,827.995079459565,828.943415482327,"Tpd52l2"
"ENSMUSG00000000838",792.49002079254,604.686563037437,813.902834510732,598.416221576543,458.445341912185,690.444545858373,962.089892328139,1051.83152417697,"Fmr1"
"ENSMUSG00000000861",1755.07546068202,2247.24901263283,1621.47795019145,1908.3580313281,1661.98300970649,1552.45410008155,1560.66974977159,1455.03360844481,"Bcl11a"
"ENSMUSG00000000869",143.034784240605,102.898343710152,219.097264489284,179.814890489882,130.984383403482,139.13503727146,193.872018605167,195.340140204295,"Il4"
"ENSMUSG00000000876",282.203763501734,391.267776083047,246.781034370601,330.627379287848,357.834148863134,288.731355540774,305.348429303137,225.392469466494,"Pxmp4"
"ENSMUSG00000000881",3054.95238503076,2149.43206861206,2739.11128854292,2583.14724402669,2350.12560367406,2778.51623303006,2940.39228217836,3110.41607863761,"Dlg3"
"ENSMUSG00000000884",111.141893159929,142.279191302926,69.6049071301695,107.308886260091,108.204490637659,83.6902479828331,75.125407209502,57.6002977525484,"Gnb1l"
"ENSMUSG00000000901",50.2554647331855,44.4622472821645,44.2940318101079,46.4038427070664,65.4921917017408,46.0296363905582,42.8134041086409,40.0697723495989,"Mmp11"
"ENSMUSG00000000902",1348.19948659219,2030.01917591139,1256.84315261181,1591.26510616315,1852.76461162026,1263.72274454078,1130.11230845262,967.935438319998,"Smarcb1"
"ENSMUSG00000000915",2010.21858932742,1886.46963468612,1433.22831499849,1819.41733280623,2054.93615991694,2075.51814997426,1756.1573685318,1739.27855604978,"Hip1r"
"ENSMUSG00000000916",206.820566401956,268.043833615334,210.396651098012,204.950305289543,261.019604608387,256.301384447426,202.757819457903,257.949159500543,"Nsun5"
"ENSMUSG00000000934",284.136665991472,400.16022553948,367.007692140894,291.957510365293,392.953150210445,242.701719150216,257.688224729367,252.940437956843,"Top1mt"
"ENSMUSG00000000948",66.6851358959577,77.4913452632009,76.7235908139369,77.3397378451106,56.9497319145572,65.9060702864811,92.8970089149756,142.748563995446,"Gm38393"
"ENSMUSG00000000957",316.996008317016,675.8261586889,243.617174955593,423.435064701981,405.292258791932,303.37714893777,257.688224729367,280.488406447192,"Mmp14"
"ENSMUSG00000000958",37.6915985498891,41.9215474374693,54.5765749088829,49.304082876258,46.5089477302217,50.2141487896999,46.8524044962486,43.8263135073738,"Slc7a7"
"ENSMUSG00000000959",1042.8008932136,1177.61437801618,1050.40132578256,1045.05320763206,1169.36782864557,841.086992227473,781.950475040838,777.604019659403,"Oxa1l"
"ENSMUSG00000000976",377.88243674376,349.346228645578,307.685328109499,310.325698103506,405.292258791932,289.77748364056,363.510034884687,299.271112236067,"Heatr6"
"ENSMUSG00000000983",14.4967686730343,34.299447903384,18.1921916362943,16.434694292086,18.9832439715191,15.6919214967812,16.1560015504305,3.7565411577749,"Wfdc18"
"ENSMUSG00000001016",1342.40077912297,1802.62653981118,1778.87995608808,1587.3981192709,1559.47349226029,1401.81165371245,1402.34093457737,1362.37225988636,"Ilf2"
"ENSMUSG00000001017",2718.62735181636,2516.56319617051,3058.6610894587,2796.79826982381,2521.92396161631,2712.61016274358,2748.94366380576,2876.25834646964,"Chtop"
"ENSMUSG00000001018",591.468161859798,273.125233304725,563.957940725123,494.007575485644,410.987231983388,576.416582981763,598.579857443452,586.020420612884,"Snapin"
"ENSMUSG00000001020",8.69806120382056,27.9476982916462,9.49157824502312,13.5344541228944,13.2882707800633,15.6919214967812,6.46240062017222,2.50436077184993,"S100a4"
"ENSMUSG00000001021",20.295476142248,24.1366485246036,16.6102619287905,13.5344541228944,13.2882707800633,24.0609462950645,10.5014010077799,12.5218038592497,"S100a3"
"ENSMUSG00000001023",83.1148070587298,257.881034236554,116.271833501533,153.712728967157,93.0178954604434,61.7215578873394,61.3928058916361,27.5479684903492,"S100a5"
"ENSMUSG00000001025",148.833491709819,420.485824297041,162.147795019145,274.556069350143,239.18887404114,215.502388555795,179.331617209779,169.04435209987,"S100a6"
"ENSMUSG00000001029",22.2283786319859,41.9215474374693,15.8192970750385,32.869388584172,26.5765415601267,14.6457933969958,28.2730027132535,22.5392469466494,"Icam2"
"ENSMUSG00000001034",453.265633843538,303.613631441066,325.086554892042,340.294846518487,586.582238719939,519.925665593351,423.28724062128,416.976068513013,"Mapk7"
"ENSMUSG00000001036",1884.57992749446,1378.3296657471,1545.54532423126,1749.81156874563,1709.44111963529,1850.6006085204,1890.25218140037,1977.19282937552,"Epn2"
"ENSMUSG00000001039",242.579262462107,308.695031130456,233.334631856818,254.254388165801,268.612902196995,235.378822451718,223.760621473463,206.609763677619,"B9d1"
"ENSMUSG00000001052",947.122219971572,500.517869404937,842.377569245802,636.119343776035,658.718565811712,819.118302131979,781.142674963317,880.28281130525,"Sec24b"
"ENSMUSG00000001053",332.459228234919,412.863724762956,271.300944836911,366.397008041212,373.02074404035,337.899376230689,313.426430078353,390.680280408589,"N4bp3"
"ENSMUSG00000001054",731.603592365796,688.529657912375,841.58660439205,935.810827925838,737.499028293516,856.778913724254,756.908672637671,753.812592326829,"Rmnd5b"
"ENSMUSG00000001056",925.860292584456,2120.21402039807,983.169313213644,1074.05560932397,1159.87620665981,865.147938522537,751.25407209502,621.081471418783,"Nhp2"
"ENSMUSG00000001062",1286.34660692057,797.779751234265,1000.57053999619,997.682618201927,1241.50415573735,1172.70959985945,1230.27951806529,1098.16219845619,"Vps9d1"
"ENSMUSG00000001065",461.963695047359,382.375326626614,313.222082085763,441.803252440194,420.478853969147,458.204107706011,431.365241396496,488.350350510736,"Zfp276"
"ENSMUSG00000001076",1.9329024897379,16.5145489905182,4.74578912251156,5.8004803383833,37.0173257444622,9.41515289806872,8.8858008527368,13.7739842451746,"C1ql4"
"ENSMUSG00000001082",454.232085088407,459.866671889815,366.216727287142,428.2687983173,547.666588578325,444.604442408801,404.707838838285,285.497127990892,"Mfsd10"
"ENSMUSG00000001089",1129.7815052518,1356.73371706719,1101.81404127643,930.977094310519,1003.26444389478,1067.05066178112,1215.7391166699,1265.95437017014,"Luzp1"
"ENSMUSG00000001098",533.481087167661,158.793740293445,468.25119342114,359.629780979764,384.410690423261,526.202434192063,621.198259614054,659.899063382457,"Kctd10"
"ENSMUSG00000001100",1526.02651564807,1532.04200635115,1515.48865978869,1751.74506219176,1688.55955126662,1805.61710022962,1614.79235496553,1555.20803931881,"Poldip2"
"ENSMUSG00000001103",49.2890134883165,53.3546967385974,46.6669263713637,54.1378164915774,56.0005697159812,47.0757644903436,49.2758047288132,56.3481173666234,"Sebox"
"ENSMUSG00000001105",1205.16470235158,2394.60960362514,1505.99708154367,1431.75189685761,1463.60811020412,1150.74090976396,984.708294498742,912.8395013393,"Ift20"
"ENSMUSG00000001119",2143.58886111933,722.82910581576,1278.19920366311,1441.41936408825,1403.81089169383,1361.01265782082,1585.71155217476,1313.53722483529,"Col6a1"
"ENSMUSG00000001120",1833.3580115164,1511.71640759359,1373.11498611334,1655.07038988537,1324.08126701345,1374.61232311803,1390.22393341455,1116.94490424507,"Pcbp3"
"ENSMUSG00000001123",95.6786732420262,67.3285458844205,87.7970987664638,82.17347146043,110.102815034811,103.566681878756,94.5126090700187,85.1482662428976,"Lgals9"
"ENSMUSG00000001127",2686.73446073569,2259.9525118563,3072.10749197248,2804.53224360832,2495.34742005618,2787.93138592813,2788.52586760431,2907.56285611777,"Araf"
"ENSMUSG00000001128",269.639897318437,424.296874064084,285.538312204445,292.924257088356,429.970475954907,211.317876156654,232.6464223262,229.149010624269,"Cfp"
"ENSMUSG00000001131",13.5303174281653,13.9738491458231,11.8644728062789,5.8004803383833,13.2882707800633,8.36902479828331,16.1560015504305,27.5479684903492,"Timp1"
"ENSMUSG00000001134",59.919977181875,110.520443244237,102.82543098775,70.5725107836634,110.102815034811,49.1680206899144,90.473608682411,63.8611996821732,"Uxt"
"ENSMUSG00000001138",483.225622434476,414.134074685303,429.493915587296,499.808055824027,471.733612692249,539.802099489273,510.529648993605,512.141777843311,"Cnnm3"
"ENSMUSG00000001143",641.723626592984,613.57901249387,608.251972535231,580.04803383833,646.379457230224,681.029392960304,652.702462637394,831.447776254177,"Lman2l"
"ENSMUSG00000001150",974.182854827903,903.218794789112,756.162400186842,827.535194942684,893.161628859972,835.856351728546,823.956079071958,862.752285902301,"Mcm3ap"
"ENSMUSG00000001151",609.830735512308,659.311609698382,436.612599271063,530.743950962072,583.734752124211,613.031066474252,524.262250311471,529.67230324626,"Pcnt"
"ENSMUSG00000001156",421.372742762863,237.555435478993,338.532957405824,346.09532685687,351.190013473103,417.40511181438,449.944643179491,469.567644721862,"Mxd1"
"ENSMUSG00000001157",451.3327313538,503.058569249632,489.607244472442,452.437466393897,470.784450493673,462.388620105153,580.000455660457,550.959369806985,"Gmcl1"
"ENSMUSG00000001158",889.135145279435,2186.27221636014,1081.24895507888,1177.49750869181,1171.26615304273,783.549946739275,743.176071319805,736.28206692388,"Snrnp27"
"ENSMUSG00000001166",27.0606348563306,31.7587480586889,37.1753481263405,37.7031221994914,56.0005697159812,23.0148181952791,22.6184021706028,22.5392469466494,"Oas1c"
"ENSMUSG00000001173",986.7467210112,813.023950302436,931.756597719769,840.102902342514,646.379457230224,794.011227737129,976.630293723527,934.126567900024,"Ocrl"
"ENSMUSG00000001175",40799.7057533877,41774.186846477,46793.480747964,40598.5286350677,35309.782949224,43191.4908558404,46664.9948782636,50177.3724247852,"Calm1"
"ENSMUSG00000001211",3935.38946910637,3075.51716200343,3157.53169617769,3464.82025546096,3427.42469905777,4048.51574616955,4008.30398466182,4229.86534365453,"Agpat3"
"ENSMUSG00000001227",3777.85791619273,4087.98605011444,2387.13192862331,3750.97728548786,3793.80130770809,3912.51909319745,3312.78811791578,3239.39065838788,"Sema6b"
"ENSMUSG00000001228",13.5303174281653,24.1366485246036,10.282543098775,17.4014410151499,13.2882707800633,17.784177696352,10.5014010077799,20.0348861747994,"Uhrf1"
"ENSMUSG00000001229",1297.944021859,849.864098050515,1005.3163291187,1030.5520067861,1127.60469190823,1365.19717021996,1147.07611008057,1388.66804799079,"Dpp9"
"ENSMUSG00000001240",206.820566401956,280.74733283881,274.464804251918,319.993165334145,234.44306304826,195.625954659872,200.334419225339,172.800893257645,"Ramp2"
"ENSMUSG00000001247",101.47738071124,62.2471461950303,54.5765749088829,69.6057640605996,75.9329758860763,73.228966984979,68.6630065893298,43.8263135073738,"Lsr"
"ENSMUSG00000001248",2737.95637671374,2486.07479803417,1984.53081806358,2380.13043218328,2557.04296296362,2264.86733603542,2400.78183039398,2146.23718147539,"Gramd1a"
"ENSMUSG00000001249",53.1548184677923,59.7064463503351,37.1753481263405,38.6698689225553,66.4413539003167,26.1532024946353,45.2368043412055,41.3219527355239,"Hpn"
"ENSMUSG00000001260",312.163752092671,346.805528800883,468.25119342114,390.565676117809,237.290549643988,344.176144829401,378.858236357596,517.150499387011,"Gabrg1"
"ENSMUSG00000001270",30056.6337154244,51101.0959763528,31424.2426747103,36812.7484675496,38927.040087997,30413.0361169615,24482.8047495224,23639.9135058774,"Ckb"
"ENSMUSG00000001280",252.243774910796,129.575692079451,229.379807588059,163.380196197796,212.612332481014,262.578153046139,302.925029070573,358.12359037454,"Sp1"
"ENSMUSG00000001281",31.8928910806754,64.7878460397254,23.7289456125578,39.6366156456192,40.813974538766,29.2915867939916,7.27020069769375,10.0174430873997,"Itgb7"
"ENSMUSG00000001285",602.099125553357,1115.36723182115,692.885211886687,920.342880356816,800.143733399529,633.953628469961,605.042258063624,555.968091350685,"Myg1"
"ENSMUSG00000001288",189.424443994314,191.822838274481,157.402005896633,198.183078228096,291.392794962818,241.655591050431,239.108822946372,189.07923827467,"Rarg"
"ENSMUSG00000001289",2016.9837480415,5213.51608131437,2882.27592707202,3276.3046444635,3111.35368693198,2486.64649318993,1986.38039062544,1690.4435209987,"Pfdn5"
